uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Sat,Benefit_Aware
cb7d78aa,1,109,DD,55-64,Male,1 season,8,3,1 - Not at all satisfied,Too Few,8,Aware and have NOT used/received
9f3159de,1,236,L,35-44,Male,21+ seasons,4,6,3,Too few,9,Aware and have NOT used/received
dffca210,1,133,JJ,45-54,Male,16-20 season,9,9,9,Just Right,990,Unaware
76a7ac01,1,197,EE,45-54,Male,6-10 season,4,6,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
3f562725,1,180,Y,Prefer not to answer,Male,21+ seasons,8,3,4,Too few,7,Aware and have NOT used/received
a2fb24c7,1,207,MM,65+,Male,21+ seasons,9,5,7,Just right,990,Unaware
0aa5c62f,1,369,NN,45-54,Female,16-20 season,7,3,6,Just Right,990,Unaware
a765c42e,1,319,F,45-54,Male,2-5 season,9,7,9,Just right,990,Unaware
f59b9f0a,1,54,N,65+,Female,2-5 season,8,7,7,Too few,990,Unaware
f6805f9c,1,138,P,55-64,Male,21+ seasons,4,7,3,Too few,990,Unaware
c9cfc414,1,416,F,35-44,Male,2-5 season,8,1 - Not at all satisfied,7,Just right,10 - Extremely satisfied,Aware and have NOT used/received
d7edbb63,1,447,H,45-54,Male,6-10 season,8,2,7,Too few,990,Unaware
c867fb09,1,463,P,55-64,Male,21+ seasons,8,7,8,Just right,990,Unaware
97f0c9e1,1,450,I,45-54,Female,6-10 season,10 - Extremely satisfied,2,1 - Not at all satisfied,Just Right,4,Aware and have NOT used/received
e30824b0,1,471,U,55-64,Male,11-15 season,3,9,5,Just Right,5,Aware and have NOT used/received
640ed8fb,1,342,DD,65+,Female,21+ seasons,6,7,990,Just right,9,Aware and have NOT used/received
ea136dd7,1,466,JJ,65+,Female,11-15 season,6,3,9,Just Right,990,Aware and have NOT used/received
1e059948,1,55,V,25-34,Female,16-20 season,7,10 - Extremely satisfied,7,Just Right,990,Unaware
fd32eca0,1,444,JJ,55-64,Prefer not to answer,21+ seasons,2,6,5,Too few,990,Unaware
1b0eb927,1,358,AA,45-54,Male,2-5 season,7,4,990,Just right,990,Unaware
9a1fb389,1,6,O,45-54,Male,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
043e6adc,1,421,W,65+,Female,6-10 season,10 - Extremely satisfied,8,5,Just Right,990,Unaware
0e8b39c6,1,213,HH,65+,Male,6-10 season,7,7,8,Just right,5,Aware and have used/received
1a45a984,1,536,II,55-64,Male,2-5 season,6,10 - Extremely satisfied,7,Just Right,990,Unaware
0a823543,1,174,NN,55-64,Female,11-15 season,7,2,5,Too Many,6,Aware and have used/received
6b486ec3,1,273,O,65+,Male,16-20 season,2,6,2,Too Many,10 - Extremely satisfied,Aware and have NOT used/received
3dfcf955,1,160,P,55-64,Male,21+ seasons,7,5,7,Too few,990,Unaware
6b35e7a3,1,113,E,65+,Female,21+ seasons,9,990,9,Just right,5,Aware and have NOT used/received
4825d37c,1,171,BB,55-64,Male,2-5 season,6,3,5,Too few,990,Unaware
acf3888c,1,223,II,55-64,Male,16-20 season,8,5,6,Too Few,990,Unaware
dab0eabe,1,447,LL,65+,Female,2-5 season,7,990,990,Just right,990,Unaware
0dffda95,1,402,H,55-64,Male,21+ seasons,3,2,4,Too few,1 - Not at all satisfied,Aware and have NOT used/received
5a902294,1,465,K,55-64,Male,6-10 season,4,8,7,Just right,990,Unaware
83a8a25c,1,315,N,55-64,Male,2-5 season,8,5,9,Just right,990,Unaware
9c925671,1,423,C,45-54,Female,2-5 season,5,2,2,Too few,5,Aware and have used/received
9096c29e,1,392,I,55-64,Female,6-10 season,10 - Extremely satisfied,4,1 - Not at all satisfied,Just Right,990,Unaware
8.46E+165,1,254,V,55-64,Female,16-20 season,7,7,6,Just Right,990,Unaware
8ec48235,1,161,S,25-34,Female,2-5 season,4,6,5,Too Few,990,Unaware
c69efd72,1,452,T,45-54,Male,2-5 season,10 - Extremely satisfied,6,8,Just Right,990,Aware and have NOT used/received
cfb9c9f0,1,175,HH,45-54,Male,21+ seasons,10 - Extremely satisfied,4,8,Just right,990,Unaware
5178005a,1,351,V,45-54,Female,6-10 season,5,3,5,Just Right,8,Aware and have used/received
9460ddb9,1,402,U,55-64,Female,16-20 season,8,9,1 - Not at all satisfied,Too Few,990,Unaware
77cacd83,1,532,II,35-44,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,9,Just right,7,Aware and have used/received
d1df47a7,1,313,D,45-54,Male,2-5 season,7,6,990,Just right,990,Unaware
8d64ebb6,1,154,KK,55-64,Male,2-5 season,10 - Extremely satisfied,8,9,Just right,990,Unaware
3f7e8dcf,1,247,DD,45-54,Female,6-10 season,10 - Extremely satisfied,5,8,Too Few,990,Unaware
96d7f630,1,101,A,55-64,Male,21+ seasons,2,1 - Not at all satisfied,990,Just right,9,Aware and have NOT used/received
9e22868a,1,206,Y,65+,Female,21+ seasons,6,9,9,Just right,990,Unaware
99ef3ec4,1,84,G,55-64,Male,11-15 season,8,6,4,Too Many,3,Aware and have NOT used/received
86d527b4,1,130,LL,65+,Male,21+ seasons,3,7,5,Just right,990,Unaware
2a121b10,1,232,P,35-44,Female,11-20 season,5,4,5,Just right,990,Unaware
94bbe04e,1,511,H,65+,Female,21+ seasons,6,6,6,Just right,9,Aware and have used/received
246127db,1,90,R,45-54,Male,6-10 season,10 - Extremely satisfied,6,10 - Extremely satisfied,Just right,990,Unaware
c6937567,1,33,B,45-54,Male,11-15 season,5,2,6,Too Many,10 - Extremely satisfied,Aware and have used/received
069a125a,1,518,E,65+,Male,21+ seasons,9,9,9,Just right,990,Aware and have NOT used/received
d193790c,1,118,G,55-64,Female,11-20 season,9,7,9,Just right,9,Aware and have NOT used/received
a487d277,1,127,JJ,45-54,Male,6-10 season,8,8,2,Just Right,990,Unaware
6.75E+10,1,307,F,35-44,Male,21+ seasons,7,7,7,Just right,990,Unaware
b418f23b,1,323,OO,45-54,Male,2-5 season,8,8,8,Just right,990,Unaware
8f06f815,1,9,W,55-64,Male,21+ seasons,6,3,990,Too few,990,Unaware
3d0fcdcd,1,359,CC,45-54,Male,16-20 season,5,10 - Extremely satisfied,8,Too Few,990,Unaware
7588039b,1,411,X,45-54,Female,6-10 season,9,7,9,Just right,990,Unaware
029f072a,1,309,I,55-64,Female,2-5 season,6,8,5,Just Right,990,Unaware
46523014,1,217,I,55-64,Male,6-10 season,6,5,6,Just right,990,Unaware
742b4a27,1,209,I,25-34,Female,2-5 season,4,2,8,Just Right,990,Aware and have NOT used/received
6504de76,1,396,JJ,Prefer not to answer,Male,21+ seasons,8,8,8,Just right,990,Unaware
80ae8edf,1,148,BB,65+,Female,21+ seasons,10 - Extremely satisfied,7,9,Just right,4,Aware and have NOT used/received
9cb9cef2,1,53,M,45-54,Male,6-10 season,10 - Extremely satisfied,9,10 - Extremely satisfied,Just right,990,Unaware
e1859fb0,1,342,LL,65+,Male,21+ seasons,10 - Extremely satisfied,3,8,Too Many,990,Unaware
2917a530,1,479,M,35-44,Female,6-10 season,4,3,8,Too Many,990,Unaware
adbc8a3d,1,166,Q,45-54,Female,6-10 season,9,7,8,Too few,990,Unaware
e1e090a9,1,519,S,65+,Male,2-5 season,9,9,9,Just right,10 - Extremely satisfied,Aware and have NOT used/received
1016863f,1,251,U,45-54,Male,21+ seasons,6,7,6,Just right,990,Aware and have NOT used/received
bf1e55c5,1,71,K,35-44,Female,6-10 season,4,10 - Extremely satisfied,3,Just Right,5,Aware and have NOT used/received
9090430d,1,353,GG,65+,Female,6-10 season,7,2,7,Just Right,990,Unaware
cb579d7b,1,141,B,45-54,Male,1 season,10 - Extremely satisfied,9,4,Too Few,990,Unaware
100521cf,1,156,A,65+,Male,21+ seasons,7,5,5,Just right,10 - Extremely satisfied,Aware and have NOT used/received
8a17fa47,1,365,LL,35-44,Male,6-10 season,2,3,6,Too Few,990,Unaware
2c2bfe30,1,45,M,35-44,Male,6-10 season,9,8,8,Just right,990,Unaware
6b98c683,1,277,V,55-64,Female,21+ seasons,5,4,6,Just Right,990,Unaware
51c3c5b7,1,117,U,45-54,Female,2-5 season,8,990,10 - Extremely satisfied,Too Few,990,Aware and have NOT used/received
76c97a64,1,190,P,35-44,Male,16-20 season,4,9,2,Too Many,10 - Extremely satisfied,Aware and have used/received
f9bd9559,1,253,N,45-54,Male,6-10 season,8,9,7,Just right,990,Unaware
197abc4d,1,150,U,65+,Male,11-20 season,9,5,8,Just right,990,Aware and have NOT used/received
048ba3c0,1,215,LL,45-54,Female,2-5 season,3,8,7,Too Few,8,Aware and have NOT used/received
0203ccdd,1,105,BB,55-64,Male,6-10 season,9,10 - Extremely satisfied,9,Just right,10 - Extremely satisfied,Aware and have NOT used/received
d3ad09c1,1,29,Q,45-54,Male,11-20 season,9,7,7,Just right,990,Aware and have NOT used/received
ea26e6ec,1,63,T,55-64,Female,21+ seasons,8,8,9,Just right,990,Unaware
a833ed85,1,191,I,55-64,Male,11-20 season,8,7,7,Just right,990,Unaware
800d5195,1,445,GG,55-64,Female,16-20 season,9,8,9,Just Right,990,Unaware
190e3160,1,504,EE,55-64,Female,2-5 season,10 - Extremely satisfied,6,5,Too Many,990,Unaware
fe23308c,1,473,EE,55-64,Male,21+ seasons,7,7,7,Just right,10 - Extremely satisfied,Aware and have used/received
095be3a2,1,39,D,65+,Male,21+ seasons,9,7,990,Too few,990,Unaware
9a1cb388,1,114,Q,65+,Male,21+ seasons,5,5,990,Just right,6,Aware and have used/received
2c6498e1,1,192,HH,55-64,Female,6-10 season,8,5,2,Just Right,7,Aware and have NOT used/received
fd421176,1,80,O,45-54,Female,11-15 season,8,9,3,Too Many,990,Unaware
7499ef15,1,49,Y,35-44,Female,2-5 season,5,6,5,Too few,990,Unaware
d4a5febf,1,264,JJ,35-44,Male,11-15 season,9,2,2,Too Many,8,Aware and have NOT used/received
d7d37228,1,503,A,35-44,Male,16-20 season,7,8,7,Too Few,990,Unaware
65145844,1,12,H,65+,Female,21+ seasons,1 - Not at all satisfied,7,8,Just right,990,Unaware
957b9fcd,1,258,II,35-44,Male,2-5 season,6,9,7,Just right,9,Aware and have used/received
4d177753,1,108,C,45-54,Female,2-5 season,7,8,4,Too Many,990,Aware and have NOT used/received
6a10cca5,1,264,T,35-44,Male,2-5 season,8,7,10 - Extremely satisfied,Just right,990,Unaware
cdb08f27,1,191,FF,55-64,Male,11-20 season,10 - Extremely satisfied,8,990,Just right,10 - Extremely satisfied,Aware and have used/received
d21f0314,1,309,FF,35-44,Female,2-5 season,7,1 - Not at all satisfied,7,Too Many,990,Aware and have NOT used/received
0ad687ac,1,412,B,55-64,Female,6-10 season,8,1 - Not at all satisfied,2,Too Many,1 - Not at all satisfied,Aware and have NOT used/received
85daaf7a,1,423,FF,45-54,Male,11-20 season,8,7,8,Just right,3,Aware and have used/received
8a616424,1,372,F,55-64,Female,2-5 season,7,8,8,Too Few,990,Unaware
a5e257b5,1,463,H,55-64,Male,2-5 season,1 - Not at all satisfied,9,3,Too Many,990,Aware and have NOT used/received
0bd1602c,1,362,AA,55-64,Female,6-10 season,6,3,4,Too Many,8,Aware and have NOT used/received
88afc178,1,105,CC,65+,Male,6-10 season,9,8,990,Just right,990,Unaware
21c01162,1,192,HH,45-54,Male,11-20 season,8,7,6,Just right,990,Unaware
f99ffde0,1,391,NN,55-64,Female,2-5 season,6,9,7,Too Many,9,Aware and have used/received
eac720b8,1,402,E,25-34,Male,6-10 season,10 - Extremely satisfied,10 - Extremely satisfied,990,Just Right,10 - Extremely satisfied,Aware and have used/received
99186ab7,1,246,X,22-24,Male,2-5 season,4,8,8,Just right,990,Unaware
523dbcf3,1,316,X,35-44,Male,16-20 season,9,10 - Extremely satisfied,10 - Extremely satisfied,Too Many,990,Unaware
dab74fda,1,324,BB,Prefer not to answer,Prefer not to answer,11-20 season,4,1 - Not at all satisfied,4,Too many,6,Aware and have used/received
aa00fb76,1,524,CC,65+,Male,21+ seasons,9,8,9,Just right,990,Unaware
4b3bac76,1,479,W,65+,Male,21+ seasons,8,7,9,Just right,990,Unaware
52172639,1,545,CC,35-44,Male,21+ seasons,4,10 - Extremely satisfied,6,Too Few,990,Aware and have NOT used/received
a1c7eeb1,1,489,LL,45-54,Female,16-20 season,1 - Not at all satisfied,3,4,Too Many,990,Unaware
f1e4dfad,1,180,CC,45-54,Male,2-5 season,8,8,7,Just right,990,Aware and have NOT used/received
ad433c3a,1,304,Z,35-44,Male,2-5 season,8,7,990,Just Right,5,Aware and have NOT used/received
76cda9c0,1,537,DD,65+,Female,21+ seasons,7,7,7,Just right,3,Aware and have NOT used/received
a357a990,1,332,O,65+,Male,21+ seasons,5,5,990,Just right,8,Aware and have NOT used/received
10d0ce2e,1,358,S,55-64,Male,11-20 season,8,5,8,Too few,990,Unaware
2aea23d3,1,401,HH,35-44,Female,2-5 season,7,5,6,Just right,990,Unaware
bd36cd20,1,381,K,65+,Male,21+ seasons,8,5,7,Just right,990,Unaware
5d0805ed,1,537,M,55-64,Male,16-20 season,7,6,990,Too Many,990,Unaware
162b29ea,1,36,S,55-64,Female,11-20 season,9,9,9,Just right,8,Aware and have NOT used/received
f232ac4b,1,501,A,55-64,Male,6-10 season,10 - Extremely satisfied,5,5,Too Many,990,Unaware
7d4dec9b,1,336,E,45-54,Male,2-5 season,8,5,7,Just right,990,Aware and have NOT used/received
59e58b5d,1,400,N,45-54,Male,21+ seasons,8,6,8,Too few,3,Aware and have used/received
5bf35685,1,387,N,45-54,Male,2-5 season,9,8,8,Just right,990,Unaware
6f2b5bef,1,84,T,65+,Female,6-10 season,8,5,9,Too Few,10 - Extremely satisfied,Aware and have used/received
14943a72,1,8,Z,55-64,Female,21+ seasons,5,9,7,Too Few,990,Unaware
b778995a,1,227,C,55-64,Female,21+ seasons,8,9,8,Just right,990,Unaware
61431b89,1,89,M,45-54,Female,2-5 season,8,8,8,Just right,990,Unaware
5e38858f,1,339,CC,35-44,Female,6-10 season,6,6,10 - Extremely satisfied,Too Many,990,Unaware
cb0573b9,1,240,KK,45-54,Prefer not to answer,2-5 season,9,990,9,Just right,8,Aware and have NOT used/received
96fe963f,1,2,M,45-54,Male,2-5 season,8,8,8,Just right,6,Aware and have NOT used/received
003f61e5,1,538,A,35-44,Male,2-5 season,8,9,10 - Extremely satisfied,Just right,8,Aware and have used/received
38f9426b,1,78,F,45-54,Female,2-5 season,8,3,6,Just Right,990,Unaware
a24c0527,1,357,V,55-64,Male,2-5 season,8,7,9,Just right,8,Aware and have NOT used/received
8c408499,1,118,T,65+,Female,6-10 season,5,990,4,Too Many,990,Unaware
8e36f1a0,1,388,AA,35-44,Female,11-15 season,7,5,5,Too Few,9,Aware and have used/received
404e626c,1,213,F,35-44,Male,1 season,10 - Extremely satisfied,1 - Not at all satisfied,3,Just Right,8,Aware and have NOT used/received
34ffc080,1,184,P,45-54,Male,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,9,Just right,990,Unaware
ed37422c,1,178,L,25-34,Female,6-10 season,10 - Extremely satisfied,9,3,Too Few,990,Unaware
a1a7f108,1,451,AA,45-54,Female,2-5 season,8,3,1 - Not at all satisfied,Too Many,990,Unaware
aac23d94,1,262,D,35-44,Female,2-5 season,10 - Extremely satisfied,8,4,Too Many,990,Aware and have NOT used/received
982e9dbb,1,227,D,65+,Female,2-5 season,7,3,6,Too Many,990,Unaware
73f6cdc5,1,532,LL,55-64,Female,21+ seasons,9,990,9,Just right,990,Unaware
c34cfe66,1,521,MM,Prefer not to answer,Prefer not to answer,2-5 season,6,6,6,Just right,990,Aware and have NOT used/received
e260411d,1,137,HH,55-64,Male,6-10 season,1 - Not at all satisfied,8,1 - Not at all satisfied,Too few,7,Aware and have NOT used/received
d6fd490a,1,329,LL,45-54,Male,21+ seasons,6,6,6,Too many,990,Unaware
a0cb85c3,1,346,Z,65+,Male,2-5 season,9,3,8,Just right,990,Unaware
3aa5237e,1,531,P,35-44,Male,21+ seasons,4,9,10 - Extremely satisfied,Just Right,10 - Extremely satisfied,Aware and have used/received
04f607a9,1,477,V,55-64,Female,6-10 season,8,7,5,Too Few,5,Aware and have NOT used/received
44fd6e8c,1,361,NN,55-64,Male,11-20 season,3,3,4,Just right,990,Unaware
78551513,1,248,P,45-54,Female,11-15 season,6,9,5,Just Right,8,Aware and have NOT used/received
90bf6346,1,455,U,55-64,Male,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,9,Just right,990,Aware and have NOT used/received
cad5b29a,1,204,EE,45-54,Male,11-20 season,2,1 - Not at all satisfied,4,Too many,6,Aware and have used/received
86383d90,1,319,L,35-44,Male,6-10 season,9,8,8,Just right,9,Aware and have used/received
6eee86b3,1,160,B,45-54,Male,21+ seasons,6,4,7,Just Right,990,Aware and have used/received
ad10923d,1,324,HH,25-34,Female,1 season,10 - Extremely satisfied,6,10 - Extremely satisfied,Just right,8,Aware and have NOT used/received
f07739eb,1,459,X,45-54,Male,2-5 season,10 - Extremely satisfied,7,7,Just right,990,Aware and have NOT used/received
afcba3b5,1,290,T,65+,Male,21+ seasons,9,7,7,Just right,990,Unaware
ec92426e,1,41,D,25-34,Male,11-20 season,6,6,990,Just right,8,Aware and have used/received
5d03fdae,1,450,OO,35-44,Male,6-10 season,5,4,10 - Extremely satisfied,Just Right,990,Unaware
9f5f9056,1,146,U,45-54,Male,21+ seasons,6,8,6,Too few,8,Aware and have NOT used/received
713e05cd,1,328,JJ,35-44,Male,11-15 season,8,3,8,Just Right,8,Aware and have NOT used/received
62e8fa31,1,261,J,65+,Male,21+ seasons,6,1 - Not at all satisfied,8,Just right,6,Aware and have used/received
220f330b,1,407,OO,55-64,Female,16-20 season,10 - Extremely satisfied,9,6,Just Right,8,Aware and have used/received
e98112b4,1,488,Z,45-54,Male,2-5 season,8,6,990,Just right,990,Unaware
699ec2be,1,402,AA,65+,Female,11-15 season,9,8,7,Too Many,990,Unaware
3af5289e,1,28,N,45-54,Male,11-15 season,5,8,1 - Not at all satisfied,Too Many,7,Aware and have NOT used/received
8317fec1,1,26,O,55-64,Male,11-20 season,8,5,8,Just right,4,Aware and have NOT used/received
08cc3047,1,71,J,45-54,Male,11-20 season,9,9,9,Just right,6,Aware and have NOT used/received
62fe105f,1,539,P,55-64,Male,21+ seasons,3,7,5,Too many,8,Aware and have used/received
22e5abca,1,35,K,45-54,Male,16-20 season,10 - Extremely satisfied,9,4,Too Few,990,Unaware
83774471,1,329,BB,65+,Male,21+ seasons,8,8,10 - Extremely satisfied,Just right,9,Aware and have NOT used/received
fd12ed7a,1,404,HH,45-54,Female,6-10 season,10 - Extremely satisfied,8,3,Too Few,990,Aware and have NOT used/received
304b4489,1,357,Y,45-54,Male,2-5 season,2,10 - Extremely satisfied,2,Just Right,990,Unaware
2d41d5a6,1,334,KK,45-54,Male,6-10 season,8,5,7,Too few,3,Aware and have NOT used/received
324e75f4,1,196,V,65+,Male,21+ seasons,10 - Extremely satisfied,8,990,Too few,6,Aware and have NOT used/received
219aa0cb,1,326,L,45-54,Female,6-10 season,6,7,990,Just Right,990,Unaware
250ffdd8,1,293,S,65+,Male,21+ seasons,8,7,8,Just right,990,Unaware
53f00fbf,1,202,G,45-54,Female,6-10 season,7,8,4,Just Right,990,Aware and have NOT used/received
dddf1419,1,360,Q,45-54,Male,6-10 season,7,1 - Not at all satisfied,6,Just right,990,Aware and have NOT used/received
a599dafd,1,326,P,35-44,Female,6-10 season,8,7,10 - Extremely satisfied,Just right,9,Aware and have NOT used/received
fce523a9,1,107,R,45-54,Male,11-20 season,8,9,7,Just right,5,Aware and have NOT used/received
4.67E+19,1,84,F,45-54,Female,6-10 season,8,5,7,Just Right,990,Unaware
1d7c887b,1,83,E,35-44,Female,1 season,9,9,1 - Not at all satisfied,Too Many,990,Unaware
ed933499,1,134,DD,45-54,Male,11-15 season,9,5,9,Too Many,990,Unaware
8c8d274c,1,155,B,65+,Male,21+ seasons,8,8,8,Just right,8,Aware and have used/received
9199816,1,228,H,55-64,Male,2-5 season,8,5,8,Just right,990,Unaware
86f6168b,1,445,Z,45-54,Female,16-20 season,5,2,8,Just Right,990,Unaware
0b967c68,1,217,LL,65+,Male,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
549766b7,1,54,H,55-64,Male,21+ seasons,9,10 - Extremely satisfied,7,Too few,990,Unaware
e4515446,1,430,FF,55-64,Prefer not to answer,21+ seasons,6,5,7,Just right,6,Aware and have NOT used/received
2a92f16a,1,115,Z,55-64,Male,16-20 season,6,1 - Not at all satisfied,4,Too Few,990,Aware and have NOT used/received
9047b0bc,1,293,V,65+,Male,21+ seasons,3,6,5,Just right,990,Unaware
e1ca43c1,1,521,O,35-44,Female,2-5 season,7,4,8,Too few,990,Unaware
69e8d5c7,1,261,J,35-44,Male,6-10 season,9,6,8,Just right,990,Unaware
51bc78ec,1,267,K,45-54,Female,21+ seasons,7,7,6,Just right,990,Aware and have NOT used/received
60e1af0d,1,448,W,55-64,Female,2-5 season,10 - Extremely satisfied,7,9,Too Many,990,Unaware
eccc646e,1,184,AA,35-44,Male,16-20 season,8,6,6,Just Right,10 - Extremely satisfied,Aware and have used/received
8208aa6a,1,125,GG,25-34,Male,11-15 season,6,3,990,Too Many,990,Unaware
f0948e96,1,374,Z,65+,Male,21+ seasons,7,2,9,Just right,990,Unaware
9b2b0e81,1,119,F,35-44,Female,6-10 season,10 - Extremely satisfied,8,9,Too Many,990,Unaware
8f836973,1,30,K,55-64,Male,21+ seasons,2,5,6,Too many,990,Unaware
c5e42aa9,1,319,FF,65+,Male,21+ seasons,2,6,1 - Not at all satisfied,Too few,990,Unaware
c3bdd39b,1,94,S,35-44,Female,2-5 season,1 - Not at all satisfied,4,1 - Not at all satisfied,Just right,990,Unaware
82dbbca9,1,94,G,25-34,Female,21+ seasons,10 - Extremely satisfied,4,6,Too Few,8,Aware and have used/received
2da55959,1,366,GG,65+,Male,21+ seasons,8,8,8,Just right,990,Unaware
c2d3aabc,1,74,N,55-64,Female,16-20 season,6,990,6,Too Few,10 - Extremely satisfied,Aware and have used/received
c3b17867,1,515,LL,45-54,Female,2-5 season,7,3,1 - Not at all satisfied,Too Many,5,Aware and have used/received
e5904e6a,1,109,B,55-64,Male,2-5 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,7,Aware and have NOT used/received
43217401,1,274,N,55-64,Male,21+ seasons,9,6,990,Just right,990,Unaware
ffab2857,1,374,M,45-54,Male,21+ seasons,7,7,5,Just right,990,Unaware
de2acc46,1,12,U,25-34,Female,6-10 season,6,2,2,Too Few,990,Unaware
479ffba5,1,168,N,65+,Male,21+ seasons,8,9,9,Just right,5,Aware and have NOT used/received
1555bcf8,1,257,D,65+,Prefer not to answer,21+ seasons,8,8,9,Just right,990,Unaware
d029221e,1,101,I,45-54,Male,11-15 season,7,3,1 - Not at all satisfied,Just Right,990,Unaware
e64c12f7,1,390,LL,65+,Male,2-5 season,9,1 - Not at all satisfied,10 - Extremely satisfied,Just right,990,Unaware
d186c077,1,245,F,55-64,Female,6-10 season,8,9,10 - Extremely satisfied,Just right,990,Unaware
af55a7dd,1,122,H,35-44,Male,1 season,8,9,9,Just Right,5,Aware and have NOT used/received
0e26714a,1,34,Y,65+,Male,21+ seasons,1 - Not at all satisfied,5,3,Too few,990,Unaware
d5c3db77,1,28,W,25-34,Male,2-5 season,3,10 - Extremely satisfied,4,Just Right,9,Aware and have NOT used/received
029ed3b2,1,16,Q,45-54,Male,2-5 season,5,7,6,Just right,990,Unaware
bed6a23e,1,96,Y,55-64,Male,11-20 season,8,6,7,Just right,10 - Extremely satisfied,Aware and have used/received
e74be36a,1,454,JJ,65+,Male,11-20 season,10 - Extremely satisfied,7,7,Too few,7,Aware and have used/received
6bdea4c6,1,18,P,45-54,Male,11-20 season,9,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
f0d8adaa,1,527,Y,55-64,Female,11-15 season,9,7,9,Too Few,5,Aware and have NOT used/received
aee8217a,1,405,F,55-64,Female,21+ seasons,6,2,3,Too Many,990,Unaware
f7d525da,1,422,II,55-64,Male,6-10 season,7,1 - Not at all satisfied,5,Just Right,5,Aware and have NOT used/received
a087effa,1,318,U,35-44,Male,11-15 season,10 - Extremely satisfied,5,990,Just Right,990,Unaware
df80c546,1,130,W,65+,Male,21+ seasons,9,9,9,Just right,8,Aware and have NOT used/received
c60d2900,1,377,CC,45-54,Female,16-20 season,9,1 - Not at all satisfied,990,Just Right,990,Unaware
69e05412,1,28,X,55-64,Male,11-20 season,8,6,8,Just right,9,Aware and have used/received
b7a17dff,1,334,A,65+,Female,21+ seasons,5,4,5,Just right,990,Aware and have NOT used/received
92014b33,1,93,O,55-64,Male,21+ seasons,9,7,990,Just right,990,Unaware
3ba08784,1,311,C,55-64,Female,1 season,10 - Extremely satisfied,2,6,Too Few,990,Unaware
abfafaa2,1,314,B,45-54,Female,16-20 season,6,5,1 - Not at all satisfied,Too Few,990,Aware and have NOT used/received
eb8c2cb6,1,217,KK,65+,Female,21+ seasons,6,5,6,Too few,8,Aware and have NOT used/received
632937c2,1,242,Y,65+,Male,21+ seasons,5,7,9,Just right,990,Aware and have NOT used/received
bff950cf,1,386,W,35-44,Male,11-15 season,7,2,2,Too Many,5,Aware and have NOT used/received
ee144ef6,1,420,S,55-64,Male,21+ seasons,8,7,5,Just right,5,Aware and have NOT used/received
6d93933d,1,543,M,25-34,Male,1 season,10 - Extremely satisfied,4,6,Too Many,990,Unaware
979c74c6,1,369,G,65+,Male,21+ seasons,3,5,3,Too many,5,Aware and have NOT used/received
596a25f8,1,450,EE,55-64,Female,11-15 season,4,7,1 - Not at all satisfied,Too Few,990,Unaware
c35b9f6f,1,281,D,45-54,Male,21+ seasons,9,6,10 - Extremely satisfied,Just right,990,Unaware
f61acf9c,1,290,E,55-64,Male,21+ seasons,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,10 - Extremely satisfied,Aware and have NOT used/received
c08d49d2,1,539,V,25-34,Female,11-15 season,6,6,6,Too Many,990,Unaware
341ad930,1,271,K,35-44,Male,21+ seasons,8,7,10 - Extremely satisfied,Just right,990,Unaware
2abd37d7,1,545,T,55-64,Male,21+ seasons,4,5,4,Too few,5,Aware and have NOT used/received
907cccde,1,271,T,45-54,Female,11-20 season,7,7,9,Just right,6,Aware and have NOT used/received
a994835d,1,100,T,55-64,Female,11-15 season,9,10 - Extremely satisfied,7,Just Right,990,Unaware
1688f1cd,1,389,M,35-44,Male,6-10 season,8,3,7,Too Few,990,Aware and have NOT used/received
830965af,1,469,K,45-54,Female,21+ seasons,6,6,5,Too few,990,Aware and have NOT used/received
bf813d8d,1,223,EE,35-44,Male,2-5 season,9,6,1 - Not at all satisfied,Just Right,990,Unaware
6e3d6174,1,417,P,65+,Female,6-10 season,8,6,10 - Extremely satisfied,Just right,990,Unaware
93e4e864,1,466,N,55-64,Female,21+ seasons,10 - Extremely satisfied,8,9,Just right,990,Unaware
7d04e831,1,240,W,55-64,Female,21+ seasons,3,5,8,Just Right,10 - Extremely satisfied,Aware and have NOT used/received
d183b1db,1,271,O,35-44,Male,6-10 season,6,1 - Not at all satisfied,8,Just right,990,Unaware
706b2672,1,475,A,55-64,Female,21+ seasons,1 - Not at all satisfied,5,2,Too few,990,Unaware
df27e051,1,389,H,45-54,Female,11-15 season,9,8,990,Too Many,990,Aware and have NOT used/received
4594d1aa,1,39,R,55-64,Male,2-5 season,9,8,7,Just right,990,Unaware
0f9f5880,1,114,H,25-34,Male,2-5 season,10 - Extremely satisfied,4,9,Just right,10 - Extremely satisfied,Aware and have used/received
