,uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Aware
885,65145844,1,12,H,65+,Female,21+ seasons,1,7,8,Just Right,Unaware
886,957b9fcd,1,258,II,35-44,Male,2-5 season,6,9,7,Just Right,Aware and have used/received
887,4d177753,1,108,C,45-54,Female,2-5 season,7,8,4,Too Many,Aware and have NOT used/received
888,6a10cca5,1,264,T,35-44,Male,2-5 season,8,7,10,Just Right,Unaware
889,cdb08f27,1,191,FF,55-64,Male,11-20 season,10,8,6,Just Right,Aware and have used/received
890,d21f0314,1,309,FF,35-44,Female,2-5 season,7,1,7,Too Many,Aware and have NOT used/received
891,0ad687ac,1,412,B,55-64,Female,6-10 season,8,1,2,Too Many,Aware and have NOT used/received
892,85daaf7a,1,423,FF,45-54,Male,11-20 season,8,7,8,Just Right,Aware and have used/received
893,8a616424,1,372,F,55-64,Female,2-5 season,7,8,8,Too Few,Unaware
894,a5e257b5,1,463,H,55-64,Male,2-5 season,1,9,3,Too Many,Aware and have NOT used/received
895,0bd1602c,1,362,AA,55-64,Female,6-10 season,6,3,4,Too Many,Aware and have NOT used/received
896,88afc178,1,105,CC,65+,Male,6-10 season,9,8,6,Just Right,Unaware
897,21c01162,1,192,HH,45-54,Male,11-20 season,8,7,6,Just Right,Unaware
898,f99ffde0,1,391,NN,55-64,Female,2-5 season,6,9,7,Too Many,Aware and have used/received
899,eac720b8,1,402,E,25-34,Male,6-10 season,10,10,6,Just Right,Aware and have used/received
900,99186ab7,1,246,X,22-24,Male,2-5 season,4,8,8,Just Right,Unaware
901,523dbcf3,1,316,X,35-44,Male,16-20 season,9,10,10,Too Many,Unaware
902,dab74fda,1,324,BB,Prefer not to answer,Prefer not to answer,11-20 season,4,1,4,Too Many,Aware and have used/received
903,aa00fb76,1,524,CC,65+,Male,21+ seasons,9,8,9,Just Right,Unaware
904,4b3bac76,1,479,W,65+,Male,21+ seasons,8,7,9,Just Right,Unaware
905,52172639,1,545,CC,35-44,Male,21+ seasons,4,10,6,Too Few,Aware and have NOT used/received
906,a1c7eeb1,1,489,LL,45-54,Female,16-20 season,1,3,4,Too Many,Unaware
907,f1e4dfad,1,180,CC,45-54,Male,2-5 season,8,8,7,Just Right,Aware and have NOT used/received
908,ad433c3a,1,304,Z,35-44,Male,2-5 season,8,7,6,Just Right,Aware and have NOT used/received
909,76cda9c0,1,537,DD,65+,Female,21+ seasons,7,7,7,Just Right,Aware and have NOT used/received
910,a357a990,1,332,O,65+,Male,21+ seasons,5,5,6,Just Right,Aware and have NOT used/received
911,10d0ce2e,1,358,S,55-64,Male,11-20 season,8,5,8,Too Few,Unaware
912,2aea23d3,1,401,HH,35-44,Female,2-5 season,7,5,6,Just Right,Unaware
913,bd36cd20,1,381,K,65+,Male,21+ seasons,8,5,7,Just Right,Unaware
914,5d0805ed,1,537,M,55-64,Male,16-20 season,7,6,6,Too Many,Unaware
915,162b29ea,1,36,S,55-64,Female,11-20 season,9,9,9,Just Right,Aware and have NOT used/received
916,f232ac4b,1,501,A,55-64,Male,6-10 season,10,5,5,Too Many,Unaware
917,7d4dec9b,1,336,E,45-54,Male,2-5 season,8,5,7,Just Right,Aware and have NOT used/received
918,59e58b5d,1,400,N,45-54,Male,21+ seasons,8,6,8,Too Few,Aware and have used/received
919,5bf35685,1,387,N,45-54,Male,2-5 season,9,8,8,Just Right,Unaware
920,6f2b5bef,1,84,T,65+,Female,6-10 season,8,5,9,Too Few,Aware and have used/received
921,14943a72,1,8,Z,55-64,Female,21+ seasons,5,9,7,Too Few,Unaware
922,b778995a,1,227,C,55-64,Female,21+ seasons,8,9,8,Just Right,Unaware
923,61431b89,1,89,M,45-54,Female,2-5 season,8,8,8,Just Right,Unaware
924,5e38858f,1,339,CC,35-44,Female,6-10 season,6,6,10,Too Many,Unaware
925,cb0573b9,1,240,KK,45-54,Prefer not to answer,2-5 season,9,6,9,Just Right,Aware and have NOT used/received
926,96fe963f,1,2,M,45-54,Male,2-5 season,8,8,8,Just Right,Aware and have NOT used/received
927,003f61e5,1,538,A,35-44,Male,2-5 season,8,9,10,Just Right,Aware and have used/received
928,38f9426b,1,78,F,45-54,Female,2-5 season,8,3,6,Just Right,Unaware
929,a24c0527,1,357,V,55-64,Male,2-5 season,8,7,9,Just Right,Aware and have NOT used/received
930,8c408499,1,118,T,65+,Female,6-10 season,5,6,4,Too Many,Unaware
931,8e36f1a0,1,388,AA,35-44,Female,11-15 season,7,5,5,Too Few,Aware and have used/received
932,404e626c,1,213,F,35-44,Male,1 season,10,1,3,Just Right,Aware and have NOT used/received
933,34ffc080,1,184,P,45-54,Male,2-5 season,10,10,9,Just Right,Unaware
934,ed37422c,1,178,L,25-34,Female,6-10 season,10,9,3,Too Few,Unaware
935,a1a7f108,1,451,AA,45-54,Female,2-5 season,8,3,1,Too Many,Unaware
936,aac23d94,1,262,D,35-44,Female,2-5 season,10,8,4,Too Many,Aware and have NOT used/received
937,982e9dbb,1,227,D,65+,Female,2-5 season,7,3,6,Too Many,Unaware
938,73f6cdc5,1,532,LL,55-64,Female,21+ seasons,9,6,9,Just Right,Unaware
939,c34cfe66,1,521,MM,Prefer not to answer,Prefer not to answer,2-5 season,6,6,6,Just Right,Aware and have NOT used/received
940,e260411d,1,137,HH,55-64,Male,6-10 season,1,8,1,Too Few,Aware and have NOT used/received
941,d6fd490a,1,329,LL,45-54,Male,21+ seasons,6,6,6,Too Many,Unaware
942,a0cb85c3,1,346,Z,65+,Male,2-5 season,9,3,8,Just Right,Unaware
943,3aa5237e,1,531,P,35-44,Male,21+ seasons,4,9,10,Just Right,Aware and have used/received
944,04f607a9,1,477,V,55-64,Female,6-10 season,8,7,5,Too Few,Aware and have NOT used/received
945,44fd6e8c,1,361,NN,55-64,Male,11-20 season,3,3,4,Just Right,Unaware
946,78551513,1,248,P,45-54,Female,11-15 season,6,9,5,Just Right,Aware and have NOT used/received
947,90bf6346,1,455,U,55-64,Male,2-5 season,10,10,9,Just Right,Aware and have NOT used/received
948,cad5b29a,1,204,EE,45-54,Male,11-20 season,2,1,4,Too Many,Aware and have used/received
949,86383d90,1,319,L,35-44,Male,6-10 season,9,8,8,Just Right,Aware and have used/received
950,6eee86b3,1,160,B,45-54,Male,21+ seasons,6,4,7,Just Right,Aware and have used/received
951,ad10923d,1,324,HH,25-34,Female,1 season,10,6,10,Just Right,Aware and have NOT used/received
952,f07739eb,1,459,X,45-54,Male,2-5 season,10,7,7,Just Right,Aware and have NOT used/received
953,afcba3b5,1,290,T,65+,Male,21+ seasons,9,7,7,Just Right,Unaware
954,ec92426e,1,41,D,25-34,Male,11-20 season,6,6,6,Just Right,Aware and have used/received
955,5d03fdae,1,450,OO,35-44,Male,6-10 season,5,4,10,Just Right,Unaware
956,9f5f9056,1,146,U,45-54,Male,21+ seasons,6,8,6,Too Few,Aware and have NOT used/received
957,713e05cd,1,328,JJ,35-44,Male,11-15 season,8,3,8,Just Right,Aware and have NOT used/received
958,62e8fa31,1,261,J,65+,Male,21+ seasons,6,1,8,Just Right,Aware and have used/received
959,220f330b,1,407,OO,55-64,Female,16-20 season,10,9,6,Just Right,Aware and have used/received
960,e98112b4,1,488,Z,45-54,Male,2-5 season,8,6,6,Just Right,Unaware
961,699ec2be,1,402,AA,65+,Female,11-15 season,9,8,7,Too Many,Unaware
962,3af5289e,1,28,N,45-54,Male,11-15 season,5,8,1,Too Many,Aware and have NOT used/received
963,8317fec1,1,26,O,55-64,Male,11-20 season,8,5,8,Just Right,Aware and have NOT used/received
964,08cc3047,1,71,J,45-54,Male,11-20 season,9,9,9,Just Right,Aware and have NOT used/received
965,62fe105f,1,539,P,55-64,Male,21+ seasons,3,7,5,Too Many,Aware and have used/received
966,22e5abca,1,35,K,45-54,Male,16-20 season,10,9,4,Too Few,Unaware
967,83774471,1,329,BB,65+,Male,21+ seasons,8,8,10,Just Right,Aware and have NOT used/received
968,fd12ed7a,1,404,HH,45-54,Female,6-10 season,10,8,3,Too Few,Aware and have NOT used/received
969,304b4489,1,357,Y,45-54,Male,2-5 season,2,10,2,Just Right,Unaware
970,2d41d5a6,1,334,KK,45-54,Male,6-10 season,8,5,7,Too Few,Aware and have NOT used/received
971,324e75f4,1,196,V,65+,Male,21+ seasons,10,8,6,Too Few,Aware and have NOT used/received
972,219aa0cb,1,326,L,45-54,Female,6-10 season,6,7,6,Just Right,Unaware
973,250ffdd8,1,293,S,65+,Male,21+ seasons,8,7,8,Just Right,Unaware
974,53f00fbf,1,202,G,45-54,Female,6-10 season,7,8,4,Just Right,Aware and have NOT used/received
975,dddf1419,1,360,Q,45-54,Male,6-10 season,7,1,6,Just Right,Aware and have NOT used/received
976,a599dafd,1,326,P,35-44,Female,6-10 season,8,7,10,Just Right,Aware and have NOT used/received
977,fce523a9,1,107,R,45-54,Male,11-20 season,8,9,7,Just Right,Aware and have NOT used/received
978,4.67E+19,1,84,F,45-54,Female,6-10 season,8,5,7,Just Right,Unaware
979,1d7c887b,1,83,E,35-44,Female,1 season,9,9,1,Too Many,Unaware
980,ed933499,1,134,DD,45-54,Male,11-15 season,9,5,9,Too Many,Unaware
981,8c8d274c,1,155,B,65+,Male,21+ seasons,8,8,8,Just Right,Aware and have used/received
982,9199816,1,228,H,55-64,Male,2-5 season,8,5,8,Just Right,Unaware
983,86f6168b,1,445,Z,45-54,Female,16-20 season,5,2,8,Just Right,Unaware
984,0b967c68,1,217,LL,65+,Male,2-5 season,10,10,10,Just Right,Unaware
985,549766b7,1,54,H,55-64,Male,21+ seasons,9,10,7,Too Few,Unaware
986,e4515446,1,430,FF,55-64,Prefer not to answer,21+ seasons,6,5,7,Just Right,Aware and have NOT used/received
987,2a92f16a,1,115,Z,55-64,Male,16-20 season,6,1,4,Too Few,Aware and have NOT used/received
988,9047b0bc,1,293,V,65+,Male,21+ seasons,3,6,5,Just Right,Unaware
989,e1ca43c1,1,521,O,35-44,Female,2-5 season,7,4,8,Too Few,Unaware
990,69e8d5c7,1,261,J,35-44,Male,6-10 season,9,6,8,Just Right,Unaware
991,51bc78ec,1,267,K,45-54,Female,21+ seasons,7,7,6,Just Right,Aware and have NOT used/received
992,60e1af0d,1,448,W,55-64,Female,2-5 season,10,7,9,Too Many,Unaware
993,eccc646e,1,184,AA,35-44,Male,16-20 season,8,6,6,Just Right,Aware and have used/received
994,8208aa6a,1,125,GG,25-34,Male,11-15 season,6,3,6,Too Many,Unaware
995,f0948e96,1,374,Z,65+,Male,21+ seasons,7,2,9,Just Right,Unaware
996,9b2b0e81,1,119,F,35-44,Female,6-10 season,10,8,9,Too Many,Unaware
997,8f836973,1,30,K,55-64,Male,21+ seasons,2,5,6,Too Many,Unaware
998,c5e42aa9,1,319,FF,65+,Male,21+ seasons,2,6,1,Too Few,Unaware
999,c3bdd39b,1,94,S,35-44,Female,2-5 season,1,4,1,Just Right,Unaware
1000,82dbbca9,1,94,G,25-34,Female,21+ seasons,10,4,6,Too Few,Aware and have used/received
1001,2da55959,1,366,GG,65+,Male,21+ seasons,8,8,8,Just Right,Unaware
1002,c2d3aabc,1,74,N,55-64,Female,16-20 season,6,6,6,Too Few,Aware and have used/received
1003,c3b17867,1,515,LL,45-54,Female,2-5 season,7,3,1,Too Many,Aware and have used/received
1004,e5904e6a,1,109,B,55-64,Male,2-5 season,10,8,10,Just Right,Aware and have NOT used/received
1005,43217401,1,274,N,55-64,Male,21+ seasons,9,6,6,Just Right,Unaware
1006,ffab2857,1,374,M,45-54,Male,21+ seasons,7,7,5,Just Right,Unaware
1007,de2acc46,1,12,U,25-34,Female,6-10 season,6,2,2,Too Few,Unaware
1008,479ffba5,1,168,N,65+,Male,21+ seasons,8,9,9,Just Right,Aware and have NOT used/received
1009,1555bcf8,1,257,D,65+,Prefer not to answer,21+ seasons,8,8,9,Just Right,Unaware
1010,d029221e,1,101,I,45-54,Male,11-15 season,7,3,1,Just Right,Unaware
1011,e64c12f7,1,390,LL,65+,Male,2-5 season,9,1,10,Just Right,Unaware
1012,d186c077,1,245,F,55-64,Female,6-10 season,8,9,10,Just Right,Unaware
1013,af55a7dd,1,122,H,35-44,Male,1 season,8,9,9,Just Right,Aware and have NOT used/received
1014,0e26714a,1,34,Y,65+,Male,21+ seasons,1,5,3,Too Few,Unaware
1015,d5c3db77,1,28,W,25-34,Male,2-5 season,3,10,4,Just Right,Aware and have NOT used/received
1016,029ed3b2,1,16,Q,45-54,Male,2-5 season,5,7,6,Just Right,Unaware
1017,bed6a23e,1,96,Y,55-64,Male,11-20 season,8,6,7,Just Right,Aware and have used/received
1018,e74be36a,1,454,JJ,65+,Male,11-20 season,10,7,7,Too Few,Aware and have used/received
1019,6bdea4c6,1,18,P,45-54,Male,11-20 season,9,10,10,Just Right,Unaware
1020,f0d8adaa,1,527,Y,55-64,Female,11-15 season,9,7,9,Too Few,Aware and have NOT used/received
1021,aee8217a,1,405,F,55-64,Female,21+ seasons,6,2,3,Too Many,Unaware
1022,f7d525da,1,422,II,55-64,Male,6-10 season,7,1,5,Just Right,Aware and have NOT used/received
1023,a087effa,1,318,U,35-44,Male,11-15 season,10,5,6,Just Right,Unaware
1024,df80c546,1,130,W,65+,Male,21+ seasons,9,9,9,Just Right,Aware and have NOT used/received
1025,c60d2900,1,377,CC,45-54,Female,16-20 season,9,1,6,Just Right,Unaware
1026,69e05412,1,28,X,55-64,Male,11-20 season,8,6,8,Just Right,Aware and have used/received
1027,b7a17dff,1,334,A,65+,Female,21+ seasons,5,4,5,Just Right,Aware and have NOT used/received
1028,92014b33,1,93,O,55-64,Male,21+ seasons,9,7,6,Just Right,Unaware
1029,3ba08784,1,311,C,55-64,Female,1 season,10,2,6,Too Few,Unaware
1030,abfafaa2,1,314,B,45-54,Female,16-20 season,6,5,1,Too Few,Aware and have NOT used/received
1031,eb8c2cb6,1,217,KK,65+,Female,21+ seasons,6,5,6,Too Few,Aware and have NOT used/received
1032,632937c2,1,242,Y,65+,Male,21+ seasons,5,7,9,Just Right,Aware and have NOT used/received
1033,bff950cf,1,386,W,35-44,Male,11-15 season,7,2,2,Too Many,Aware and have NOT used/received
1034,ee144ef6,1,420,S,55-64,Male,21+ seasons,8,7,5,Just Right,Aware and have NOT used/received
1035,6d93933d,1,543,M,25-34,Male,1 season,10,4,6,Too Many,Unaware
1036,979c74c6,1,369,G,65+,Male,21+ seasons,3,5,3,Too Many,Aware and have NOT used/received
1037,596a25f8,1,450,EE,55-64,Female,11-15 season,4,7,1,Too Few,Unaware
1038,c35b9f6f,1,281,D,45-54,Male,21+ seasons,9,6,10,Just Right,Unaware
1039,f61acf9c,1,290,E,55-64,Male,21+ seasons,10,8,10,Just Right,Aware and have NOT used/received
1040,c08d49d2,1,539,V,25-34,Female,11-15 season,6,6,6,Too Many,Unaware
1041,341ad930,1,271,K,35-44,Male,21+ seasons,8,7,10,Just Right,Unaware
1042,2abd37d7,1,545,T,55-64,Male,21+ seasons,4,5,4,Too Few,Aware and have NOT used/received
1043,907cccde,1,271,T,45-54,Female,11-20 season,7,7,9,Just Right,Aware and have NOT used/received
1044,a994835d,1,100,T,55-64,Female,11-15 season,9,10,7,Just Right,Unaware
1045,1688f1cd,1,389,M,35-44,Male,6-10 season,8,3,7,Too Few,Aware and have NOT used/received
1046,830965af,1,469,K,45-54,Female,21+ seasons,6,6,5,Too Few,Aware and have NOT used/received
1047,bf813d8d,1,223,EE,35-44,Male,2-5 season,9,6,1,Just Right,Unaware
1048,6e3d6174,1,417,P,65+,Female,6-10 season,8,6,10,Just Right,Unaware
1049,93e4e864,1,466,N,55-64,Female,21+ seasons,10,8,9,Just Right,Unaware
1050,7d04e831,1,240,W,55-64,Female,21+ seasons,3,5,8,Just Right,Aware and have NOT used/received
1051,d183b1db,1,271,O,35-44,Male,6-10 season,6,1,8,Just Right,Unaware
1052,706b2672,1,475,A,55-64,Female,21+ seasons,1,5,2,Too Few,Unaware
1053,df27e051,1,389,H,45-54,Female,11-15 season,9,8,6,Too Many,Aware and have NOT used/received
1054,4594d1aa,1,39,R,55-64,Male,2-5 season,9,8,7,Just Right,Unaware
1055,0f9f5880,1,114,H,25-34,Male,2-5 season,10,4,9,Just Right,Aware and have used/received
1056,aabce3b0,1,362,LL,45-54,Male,2-5 season,8,3,10,Too Many,Aware and have used/received
1057,20178e7e,1,399,G,35-44,Male,11-15 season,9,4,2,Too Many,Aware and have NOT used/received
1058,0e8b3553,1,31,W,45-54,Female,11-15 season,9,6,9,Too Many,Aware and have NOT used/received
1059,93ba6d30,1,537,F,55-64,Male,21+ seasons,10,8,9,Just Right,Aware and have NOT used/received
1060,e1992e47,1,328,B,65+,Female,21+ seasons,8,8,8,Just Right,Unaware
1061,f5e5a6fa,1,319,MM,65+,Male,21+ seasons,1,1,6,Just Right,Aware and have used/received
1062,dfce8d24,1,440,CC,55-64,Female,2-5 season,8,5,8,Too Few,Aware and have NOT used/received
1063,99e553bf,1,377,EE,55-64,Male,11-15 season,10,10,3,Too Many,Unaware
1064,a3910fd0,1,296,V,35-44,Male,11-15 season,10,1,4,Too Few,Aware and have NOT used/received
1065,cd8bd71d,1,6,I,65+,Male,11-15 season,8,2,1,Too Few,Unaware
1066,3ba2dea2,1,384,F,55-64,Male,21+ seasons,8,8,8,Just Right,Aware and have used/received
1067,0800c37c,1,508,GG,35-44,Male,1 season,9,7,10,Just Right,Unaware
1068,30d49eb2,1,517,P,35-44,Female,2-5 season,9,7,6,Just Right,Aware and have used/received
1069,7ed2fe5a,1,165,OO,45-54,Male,2-5 season,4,8,5,Just Right,Unaware
1070,1a3c8735,1,459,AA,45-54,Male,11-20 season,7,6,8,Just Right,Unaware
1071,31f853b8,1,208,U,55-64,Male,16-20 season,6,4,2,Too Few,Aware and have NOT used/received
1072,761d411c,1,296,F,65+,Male,21+ seasons,8,5,5,Just Right,Unaware
1073,c776f8a0,1,2,S,45-54,Female,6-10 season,5,2,4,Just Right,Aware and have NOT used/received
1074,27dae6c8,1,365,LL,55-64,Male,21+ seasons,2,6,3,Too Few,Unaware
1075,05b367cd,1,133,JJ,65+,Female,21+ seasons,10,4,5,Just Right,Unaware
1076,11d7c025,1,350,DD,55-64,Male,11-20 season,9,8,9,Just Right,Unaware
1077,bc35d706,1,531,S,55-64,Male,2-5 season,10,8,10,Just Right,Unaware
1078,d7f928e9,1,523,FF,25-34,Female,11-15 season,10,5,2,Just Right,Aware and have NOT used/received
1079,3b97ece5,1,249,O,55-64,Female,21+ seasons,9,7,8,Just Right,Unaware
1080,3ef32846,1,244,O,35-44,Male,2-5 season,8,7,6,Just Right,Unaware
1081,607a32e7,1,343,LL,55-64,Male,21+ seasons,9,6,10,Just Right,Unaware
1082,7.60E+13,1,74,M,45-54,Male,6-10 season,7,6,9,Just Right,Unaware
1083,884b4429,1,468,FF,55-64,Male,21+ seasons,5,6,5,Just Right,Unaware
1084,6312a4cf,1,107,FF,55-64,Female,6-10 season,8,8,7,Just Right,Aware and have NOT used/received
1085,fafa4ddf,1,88,K,55-64,Male,21+ seasons,5,8,4,Too Few,Aware and have NOT used/received
1086,516a47d8,1,542,MM,45-54,Female,2-5 season,8,2,3,Too Many,Aware and have used/received
1087,b133a2ca,1,200,H,55-64,Female,2-5 season,9,8,2,Just Right,Unaware
1088,22d20a08,1,405,G,45-54,Female,6-10 season,10,9,10,Too Few,Aware and have NOT used/received
1089,0df24528,1,266,GG,55-64,Male,2-5 season,9,5,9,Just Right,Aware and have NOT used/received
1090,7db363ba,1,228,A,55-64,Male,11-15 season,6,5,5,Too Many,Aware and have NOT used/received
1091,bcfce4d1,1,72,S,25-34,Female,6-10 season,6,9,9,Too Many,Unaware
1092,6508eedb,1,424,U,35-44,Female,11-15 season,10,3,8,Too Many,Aware and have used/received
1093,61a0e7b8,1,433,I,45-54,Non-binary,2-5 season,3,2,3,Just Right,Aware and have used/received
1094,7c67f9e9,1,265,F,25-34,Male,2-5 season,9,1,6,Just Right,Aware and have used/received
1095,0763b8b4,1,434,S,35-44,Female,16-20 season,7,6,9,Too Few,Aware and have NOT used/received
1096,32835ed8,1,166,S,45-54,Male,6-10 season,10,7,6,Too Few,Aware and have NOT used/received
1097,0345039d,1,2,W,45-54,Male,6-10 season,9,10,6,Too Few,Unaware
1098,fa874082,1,116,U,65+,Male,21+ seasons,1,9,9,Just Right,Unaware
1099,065e8b30,1,487,T,65+,Male,21+ seasons,7,10,10,Just Right,Aware and have NOT used/received
1100,ba058852,1,142,II,45-54,Male,2-5 season,1,5,3,Just Right,Aware and have NOT used/received
1101,cd5562a4,1,536,B,65+,Male,21+ seasons,7,7,5,Just Right,Aware and have NOT used/received
1102,47f1086b,1,410,Y,45-54,Male,2-5 season,7,6,7,Just Right,Aware and have NOT used/received
1103,35554d7f,1,184,CC,45-54,Female,11-15 season,10,8,8,Too Few,Unaware
1104,aeb6d46a,1,260,G,55-64,Male,21+ seasons,7,5,6,Just Right,Unaware
1105,323f2113,1,188,T,55-64,Male,6-10 season,10,10,10,Just Right,Aware and have NOT used/received
1106,d641a4e3,1,284,B,45-54,Male,11-20 season,10,6,6,Just Right,Aware and have used/received
1107,e02d6c87,1,118,NN,65+,Male,21+ seasons,10,7,9,Just Right,Aware and have NOT used/received
1108,30371f8b,1,208,LL,45-54,Female,2-5 season,10,6,8,Just Right,Aware and have NOT used/received
1109,15bd73ad,1,471,L,25-34,Male,16-20 season,9,3,7,Too Few,Unaware
1110,c26ceb70,1,469,F,65+,Male,16-20 season,9,4,9,Just Right,Aware and have NOT used/received
1111,b2eb19a7,1,58,G,25-34,Male,21+ seasons,6,3,4,Just Right,Aware and have NOT used/received
1112,23e342dd,1,22,S,65+,Male,11-20 season,10,7,10,Just Right,Unaware
1113,fd8d3358,1,241,O,55-64,Male,21+ seasons,8,10,9,Just Right,Aware and have NOT used/received
1114,7a9bc1d9,1,291,V,Prefer not to answer,Prefer not to answer,2-5 season,9,5,6,Just Right,Unaware
1115,528cf383,1,32,V,25-34,Male,2-5 season,8,7,9,Just Right,Aware and have used/received
1116,381990d1,1,361,Z,55-64,Male,11-20 season,9,5,8,Just Right,Aware and have NOT used/received
1117,e054de94,1,542,A,25-34,Male,1 season,8,1,7,Just Right,Aware and have NOT used/received
1118,8466c81c,1,492,AA,55-64,Female,21+ seasons,10,3,10,Just Right,Aware and have NOT used/received
1119,c132c8af,1,337,NN,45-54,Male,16-20 season,4,6,6,Too Many,Unaware
1120,473a4e53,1,342,JJ,45-54,Male,2-5 season,8,8,8,Just Right,Aware and have NOT used/received
1121,e5d07b62,1,348,F,55-64,Male,6-10 season,7,1,3,Too Many,Unaware
1122,3472280,1,133,R,45-54,Male,21+ seasons,10,9,10,Just Right,Aware and have NOT used/received
1123,07b2f7ad,1,14,I,55-64,Male,21+ seasons,10,10,10,Just Right,Unaware
1124,e6d63ffd,1,191,O,65+,Male,21+ seasons,8,5,8,Just Right,Unaware
1125,7d492afe,1,150,OO,45-54,Female,2-5 season,4,8,5,Too Many,Aware and have NOT used/received
1126,428b1339,1,456,II,45-54,Male,6-10 season,5,9,5,Just Right,Aware and have used/received
1127,b8d615b1,1,44,D,25-34,Male,11-15 season,9,1,6,Too Few,Aware and have used/received
1128,3f828ae7,1,18,Z,65+,Male,21+ seasons,6,4,6,Just Right,Unaware
1129,30b54265,1,414,CC,55-64,Male,21+ seasons,8,8,8,Just Right,Aware and have NOT used/received
1130,5fdecd05,1,499,Q,45-54,Male,1 season,9,3,4,Just Right,Unaware
1131,4572590b,1,465,T,35-44,Male,16-20 season,3,4,9,Too Few,Aware and have NOT used/received
1132,c67391be,1,537,B,55-64,Male,2-5 season,10,4,10,Just Right,Unaware
1133,3269aeeb,1,138,II,55-64,Female,21+ seasons,7,9,9,Just Right,Aware and have NOT used/received
1134,218a1ff4,1,138,BB,55-64,Female,21+ seasons,6,9,6,Too Many,Aware and have NOT used/received
1135,6c1040be,1,476,H,55-64,Male,21+ seasons,7,5,9,Just Right,Aware and have used/received
1136,4abebe6a,1,67,C,65+,Male,2-5 season,6,5,9,Just Right,Aware and have used/received
1137,188b4c0e,1,65,A,45-54,Male,21+ seasons,7,7,7,Just Right,Aware and have NOT used/received
1138,cf9f17ab,1,130,DD,65+,Male,21+ seasons,9,4,6,Just Right,Aware and have NOT used/received
1139,996ce6e2,1,158,DD,35-44,Male,2-5 season,7,7,9,Just Right,Aware and have NOT used/received
1140,378cbc05,1,174,NN,45-54,Male,21+ seasons,7,7,10,Just Right,Unaware
1141,03f3c313,1,329,S,55-64,Male,21+ seasons,2,8,6,Too Few,Unaware
1142,438eb5e4,1,300,R,55-64,Male,11-20 season,9,8,10,Just Right,Unaware
1143,ad86a0e9,1,315,V,55-64,Male,2-5 season,7,1,5,Too Many,Unaware
1144,1ccbca29,1,97,G,45-54,Female,6-10 season,8,10,6,Too Many,Aware and have NOT used/received
1145,827d851b,1,94,K,65+,Male,21+ seasons,9,8,9,Just Right,Unaware
1146,cc3a0c97,1,84,S,45-54,Male,6-10 season,10,10,9,Too Many,Aware and have NOT used/received
1147,78e55d17,1,463,MM,25-34,Male,2-5 season,6,9,10,Too Few,Aware and have NOT used/received
1148,ddb37694,1,105,CC,55-64,Male,2-5 season,7,6,4,Too Many,Unaware
1149,5c695fde,1,287,HH,55-64,Female,16-20 season,10,1,9,Just Right,Aware and have NOT used/received
1150,63dbfdd8,1,414,HH,35-44,Male,2-5 season,10,10,10,Just Right,Unaware
1151,93c19af0,1,115,V,55-64,Male,11-20 season,8,9,8,Just Right,Unaware
1152,5fd76af6,1,144,K,55-64,Male,6-10 season,7,9,10,Too Many,Unaware
1153,76d9d73a,1,71,R,45-54,Male,2-5 season,7,6,9,Just Right,Unaware
1154,6c0cd04f,1,513,DD,35-44,Male,2-5 season,6,4,8,Just Right,Aware and have NOT used/received
1155,c4eeb64d,1,451,I,35-44,Male,6-10 season,9,7,9,Just Right,Unaware
1156,8e0c05bd,1,312,A,65+,Male,21+ seasons,10,7,9,Just Right,Unaware
1157,e8ceb715,1,17,Y,35-44,Male,2-5 season,8,6,7,Just Right,Aware and have NOT used/received
1158,9bde4417,1,48,J,65+,Female,6-10 season,9,10,1,Just Right,Unaware
1159,02e981aa,1,379,DD,45-54,Female,6-10 season,9,2,1,Too Many,Aware and have NOT used/received
1160,b0de7f3a,1,352,Y,45-54,Female,2-5 season,6,4,10,Too Few,Unaware
1161,6b9a289b,1,406,Z,65+,Male,21+ seasons,9,1,9,Just Right,Aware and have NOT used/received
1162,83b0b58f,1,344,CC,65+,Male,21+ seasons,1,1,1,Just Right,Unaware
1163,70d7e7cf,1,92,Q,65+,Female,6-10 season,9,8,8,Just Right,Aware and have NOT used/received
1164,9909a7cc,1,39,G,45-54,Male,2-5 season,10,8,10,Just Right,Unaware
1165,bf2ac87f,1,45,P,45-54,Male,11-15 season,7,9,4,Just Right,Aware and have NOT used/received
1166,814b9b47,1,435,AA,65+,Female,16-20 season,10,6,5,Just Right,Aware and have NOT used/received
1167,89333f39,1,222,EE,65+,Male,21+ seasons,10,10,6,Just Right,Unaware
1168,2e8f7aa6,1,30,L,45-54,Male,21+ seasons,7,4,4,Just Right,Aware and have NOT used/received
1169,be25f47a,1,404,NN,45-54,Female,6-10 season,6,6,6,Just Right,Unaware
1170,b6a60429,1,345,Q,55-64,Female,21+ seasons,3,7,7,Just Right,Unaware
1171,50172dbb,1,164,LL,55-64,Female,11-15 season,6,1,7,Too Few,Unaware
1172,0f351f15,1,17,K,65+,Female,21+ seasons,5,8,6,Just Right,Aware and have NOT used/received
1173,cd95f48f,1,108,NN,55-64,Prefer not to answer,11-20 season,5,4,5,Just Right,Unaware
1174,90e6840e,1,258,FF,65+,Female,16-20 season,4,4,3,Too Many,Aware and have used/received
